Published,Sentiment Score,Close,High,Low,Open,Volume,score_sq,score_cu,score_dev,inverted_score,skewed_score,inverted_skewed_score
2025-04-02,0.3555555555555555,282.760009765625,284.989990234375,251.27000427246097,254.6000061035156,212787800,0.12641975308641973,0.04494924554183812,0.1444444444444445,0.6444444444444445,0.12641975308641973,0.4153086419753087
2025-04-03,0.31875,267.2799987792969,276.29998779296875,261.510009765625,265.2900085449219,136174300,0.10160156249999999,0.032385498046874996,0.18125000000000002,0.68125,0.10160156249999999,0.4641015625
2025-04-04,0.38125,239.42999267578125,261.0,236.0,255.3800048828125,181229400,0.14535156249999998,0.05541528320312499,0.11875000000000002,0.61875,0.14535156249999998,0.3828515625
2025-04-05,0.4375,239.42999267578125,261.0,236.0,255.3800048828125,181229400,0.19140625,0.083740234375,0.0625,0.5625,0.19140625,0.31640625
2025-04-06,0.44,233.2899932861328,252.0,214.25,223.77999877929688,183453800,0.1936,0.085184,0.06,0.56,0.1936,0.31360000000000005
2025-04-07,0.4175,233.2899932861328,252.0,214.25,223.77999877929688,183453800,0.17430625,0.07277285937499998,0.08250000000000002,0.5825,0.17430625,0.33930625000000003
2025-04-08,0.3833333333333333,221.86000061035156,250.44000244140625,217.8000030517578,245.0,171603500,0.14694444444444443,0.05632870370370369,0.1166666666666667,0.6166666666666667,0.14694444444444443,0.3802777777777778
2025-04-09,0.4038461538461538,272.20001220703125,274.69000244140625,223.8800048828125,224.69000244140625,219433400,0.16309171597633132,0.06586396222121071,0.0961538461538462,0.5961538461538463,0.16309171597633132,0.3553994082840238
2025-04-10,0.3923076923076923,252.3999938964844,262.489990234375,239.3300018310547,260.0,181722600,0.153905325443787,0.060378243058716426,0.1076923076923077,0.6076923076923078,0.153905325443787,0.36928994082840244
2025-04-11,0.436,252.30999755859375,257.739990234375,241.36000061035156,251.83999633789065,128948100,0.190096,0.082881856,0.064,0.5640000000000001,0.190096,0.31809600000000005
2025-04-12,0.415,252.30999755859375,257.739990234375,241.36000061035156,251.83999633789065,128948100,0.172225,0.07147337499999999,0.08500000000000002,0.585,0.172225,0.34222499999999995
2025-04-13,0.43125,252.3500061035156,261.79998779296875,245.92999267578125,258.3599853515625,100135200,0.18597656250000003,0.08020239257812502,0.06874999999999998,0.56875,0.18597656250000003,0.32347656249999995
2025-04-14,0.5596428571428571,252.3500061035156,261.79998779296875,245.92999267578125,258.3599853515625,100135200,0.3132001275510204,0.17528021424016033,0.05964285714285711,0.4403571428571429,0.3132001275510204,0.19391441326530615
2025-04-15,0.4753846153846153,254.11000061035156,258.75,247.5399932861328,249.91000366210935,79594300,0.22599053254437862,0.10743242239417382,0.024615384615384706,0.5246153846153847,0.22599053254437862,0.27522130177514803
2025-04-16,0.4389473684210526,241.5500030517578,251.97000122070312,233.88999938964844,247.61000061035156,112378700,0.19267479224376727,0.08457409301647467,0.061052631578947414,0.5610526315789475,0.19267479224376727,0.31478005540166215
2025-04-17,0.23,241.3699951171875,244.33999633789065,237.67999267578125,243.47000122070312,83404800,0.0529,0.012167,0.27,0.77,0.0529,0.5929
